,Occupation,Marital_Status,Purchase_Sum,annual_income,number_of_children,proximity_town,sum,Age_18-25,Age_26-35,Age_36-45,Age_46-50,Age_51-55,Age_55+,Gender_M,City_Category_B,City_Category_C,Stay_In_Current_City_Years_1,Stay_In_Current_City_Years_2,Stay_In_Current_City_Years_3,Stay_In_Current_City_Years_4+,outlier
26,0.4462247355225197,1,-0.2609145484127731,-0.35100513008156004,1.0502590241280048,-0.7699215565116705,58665,0,1,0,0,0,0,1,0,1,1,0,0,0,1
27,-1.1286860957334317,1,-0.06050384180836106,-0.5795423064189981,0.033915590252840085,-0.7638213272244538,79302,0,1,0,0,0,0,0,0,1,0,1,0,0,-1
28,-0.18373959697986092,0,-0.11477992065761526,-0.0973383102920777,-0.9824278436223246,-0.7651132793635875,73713,0,0,1,0,0,0,1,0,1,1,0,0,0,1
29,-0.18373959697986092,0,-0.6283584552689605,-0.5255860380193659,-0.9824278436223246,-0.7368355512125336,20828,0,0,1,0,0,0,0,0,1,0,0,1,0,1
30,-0.18373959697986092,0,-0.1392133818107238,0.05173194557519071,1.0502590241280048,-0.7311726109753275,71197,0,0,0,0,0,1,1,0,1,0,1,0,0,1
31,-1.286177178859027,1,-0.7613440741205774,-0.6643117782918532,-0.9824278436223246,-0.7064258324358402,7134,0,1,0,0,0,0,0,0,1,0,0,1,0,1
32,-0.8137039294822415,1,2.317524523217989,1.7346350237613677,2.0666024580031697,-0.7625660001860762,324176,0,0,0,1,0,0,1,0,0,1,0,0,0,-1
33,-1.286177178859027,0,0.3764627790363414,0.16004149945584784,0.033915590252840085,-0.8346559870638607,124298,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,-1.1286860957334317,1,0.2541400935496343,-0.058684917864465655,-0.9824278436223246,-0.8034094454671084,111702,0,0,0,1,0,0,1,0,1,0,0,0,1,1
35,-0.8137039294822415,0,3.6049329141585473,3.778648724730585,0.033915590252840085,-0.8906220445003747,456745,0,1,0,0,0,0,1,1,0,0,0,0,0,1
36,0.13124256927132938,0,-0.5172231097060932,-0.32508044045985274,1.0502590241280048,-0.8709207245722215,32272,0,1,0,0,0,0,0,0,1,1,0,0,0,1
37,-0.6562128463566463,0,-0.2178452319525043,-0.39108423318053465,1.0502590241280048,-0.7799140294789825,63100,1,0,0,0,0,0,1,1,0,0,1,0,0,1
38,-0.6562128463566463,0,-0.714671890375808,-0.22067387436841548,0.033915590252840085,-0.6854289611220631,11940,1,0,0,0,0,0,0,0,1,0,0,1,0,-1
39,-0.026248513854265763,1,0.9077157569301418,0.7800410552253954,0.033915590252840085,-0.7549355218922039,179003,0,1,0,0,0,0,1,0,1,0,0,0,0,1
40,0.6037158186481149,0,-0.3720304715104948,-0.5753661312115187,-0.9824278436223246,-0.7863461697251877,47223,0,1,0,0,0,0,1,0,0,0,0,0,0,1
41,1.3911712342760905,1,1.484485281892551,1.7474446072171723,-0.9824278436223246,-0.7824665537067573,238395,0,0,0,1,0,0,1,1,0,0,0,1,0,1
42,1.2336801511504953,1,0.5331243829003902,0.8705801877942879,1.0502590241280048,-0.755222817403597,140430,0,0,0,1,0,0,0,0,0,1,0,0,0,1
43,1.706153400527281,0,-0.5541452159477938,-0.3925973934258964,1.0502590241280048,-0.8502544952261627,28470,1,0,0,0,0,0,1,0,1,0,0,0,1,1
44,-0.6562128463566463,1,-0.6853925241688835,-0.838051554414482,-0.9824278436223246,-0.7776794944502038,14955,1,0,0,0,0,0,1,0,1,0,0,0,1,1
45,-0.6562128463566463,1,3.626317048283804,3.130289810067161,-0.9824278436223246,-0.8355939898786383,458947,0,1,0,0,0,0,1,1,0,0,0,1,0,1
46,0.6037158186481149,1,0.6025014284003136,0.14521687083822493,-0.9824278436223246,-0.7701285403841743,147574,1,0,0,0,0,0,1,0,1,0,0,0,1,1
47,-0.9711950126078367,1,-0.5830555553169527,-0.4811843673887524,-0.9824278436223246,-0.8224193495813762,25493,0,1,0,0,0,0,0,0,0,1,0,0,0,1
48,0.28873365239692456,0,-0.6629013095303306,0.09077410673411344,0.033915590252840085,-0.7933046164032854,17271,0,0,0,0,0,0,0,0,1,0,1,0,0,-1
49,-0.6562128463566463,0,-0.0049847251897913265,-0.20390906135605716,-0.9824278436223246,-0.7990599872906611,85019,1,0,0,0,0,0,1,0,1,0,0,0,0,1
50,-1.286177178859027,0,6.4355532732392,6.395405080504299,0.033915590252840085,-0.8580393270076526,748224,0,1,0,0,0,0,1,1,0,1,0,0,0,-1
51,-1.1286860957334317,1,-0.6515780123504717,-0.8172166586131333,0.033915590252840085,-0.8198284723086993,18437,0,0,0,0,1,0,1,0,1,0,0,0,1,-1
52,0.6037158186481149,0,-0.5450749247248194,-0.14723625734746035,3.0829458918783343,-0.6294619996765018,29404,0,0,1,0,0,0,0,1,0,1,0,0,0,1
53,1.863644483652876,1,-0.39845473534102277,-0.06611379604288047,0.033915590252840085,-0.7835599071106225,44502,0,0,1,0,0,0,1,0,1,0,0,0,0,1
54,1.706153400527281,0,-0.021532665493804417,0.04702248312106971,-0.9824278436223246,-0.8421790022444156,83315,1,0,0,0,0,0,1,0,1,0,1,0,0,1
55,-0.9711950126078367,0,2.500668658308003,2.7252773746110144,-0.9824278436223246,-0.7914357612740022,343035,0,1,0,0,0,0,1,1,0,0,0,1,0,1
56,-1.1286860957334317,1,0.9140766142653113,1.0255753770135991,-0.9824278436223246,-0.7608533774408648,179658,0,0,0,0,1,0,0,1,0,0,0,0,1,1
57,-1.1286860957334317,1,-0.457227114871473,-0.4088566995974475,0.033915590252840085,-0.8220185130340174,38450,0,0,0,0,1,0,1,0,1,1,0,0,0,1
58,1.3911712342760905,0,-0.4606163350393724,-0.5205081430228267,0.033915590252840085,-0.7809574271744809,38101,0,1,0,0,0,0,1,0,1,1,0,0,0,1
59,-0.8137039294822415,0,2.2061075519105113,1.9073761830016096,-0.9824278436223246,-0.6955941105628143,312703,0,0,1,0,0,0,0,0,0,1,0,0,0,1
60,-0.6562128463566463,0,-0.38368395059782795,-0.4504583487070308,1.0502590241280048,-0.7293965664600143,46023,1,0,0,0,0,0,1,0,1,0,1,0,0,1
61,-1.1286860957334317,1,-0.6416239989633747,-0.44637662465624167,0.033915590252840085,-0.8275005410113778,19462,1,0,0,0,0,0,1,0,0,1,0,0,0,1
62,0.6037158186481149,1,0.37113131235388647,-0.24938237677501818,0.033915590252840085,-0.7872127587698845,123749,0,0,1,0,0,0,1,0,1,0,1,0,0,-1
63,1.5486623174016858,0,-0.6481985034151452,-0.6551688432970703,0.033915590252840085,-0.8177026317755828,18785,0,1,0,0,0,0,1,0,1,0,1,0,0,1
64,-0.4987217632310512,1,-0.3551426380664345,-0.5747517035678121,1.0502590241280048,-0.8501317818485575,48962,0,0,0,0,1,0,0,0,1,0,0,0,1,1
65,-0.6562128463566463,0,-0.3023815114985336,-0.26482334940798874,1.0502590241280048,-0.7075431937142402,54395,1,0,0,0,0,0,1,0,0,0,0,0,0,1
66,-1.1286860957334317,0,-0.5435405499783206,-0.5168191043371742,3.0829458918783343,-0.8008334097199579,29562,0,1,0,0,0,0,0,0,0,1,0,0,0,1
67,-0.6562128463566463,0,-0.6250760586593617,-0.838051554414482,1.0502590241280048,-0.7784339951036803,21166,1,0,0,0,0,0,1,0,0,0,1,0,0,1
68,0.9186979848993051,1,-0.39111304351600285,-0.47687523184475034,-0.9824278436223246,-0.7591605320310204,45258,0,1,0,0,0,0,1,0,0,0,0,0,0,1
69,-1.286177178859027,1,-0.4234320255182068,-0.0724725090607269,0.033915590252840085,1.835353624812163e-16,41930,0,0,0,1,0,0,0,1,0,1,0,0,0,1
70,-0.6562128463566463,0,1.1214502746244048,1.392000420618702,-0.9824278436223246,-0.3335621044443561,201012,1,0,0,0,0,0,1,0,0,0,0,0,1,1
71,0.9186979848993051,1,-0.558806607582727,-0.535583428794824,-0.9824278436223246,1.2920495545409432,27990,0,0,1,0,0,0,1,0,0,0,1,0,0,1
72,0.28873365239692456,0,1.2032285641197653,1.2177234791881544,-0.9824278436223246,-0.8391524026331046,209433,0,0,0,0,0,0,0,0,1,0,0,0,1,1
73,-0.18373959697986092,1,0.05337978257260226,-0.10105122016022838,-0.9824278436223246,1.0519546213412008,91029,0,0,1,0,0,0,1,1,0,0,1,0,0,1
74,-0.6562128463566463,0,-0.6511118731869785,-0.6590408463086984,0.033915590252840085,-0.8234568798712198,18485,1,0,0,0,0,0,1,0,1,0,1,0,0,1
75,-1.1286860957334317,1,-0.28158976256021667,-0.6560407298796387,0.033915590252840085,0.7852814377962446,56536,0,0,0,1,0,0,0,0,1,0,0,0,0,1
76,-1.286177178859027,0,-0.5146399218417343,-0.6900566007922596,0.033915590252840085,-0.3196584003523372,32538,0,0,0,1,0,0,0,0,0,1,0,0,0,1
77,-1.1286860957334317,1,-0.5597291746771409,-0.5524037302240671,-0.9824278436223246,-0.8903484786748191,27895,0,0,0,0,0,1,1,0,1,0,0,1,0,1
78,-1.286177178859027,1,0.09774069296505049,0.6287939767454416,0.033915590252840085,1.835353624812163e-16,95597,0,1,0,0,0,0,0,0,0,1,0,0,0,-1
79,1.3911712342760905,1,-0.060076547575158845,-0.20835994864255147,0.033915590252840085,1.82360596046995,79346,0,1,0,0,0,0,1,0,1,0,1,0,0,1
80,-0.9711950126078367,0,-0.06180514697311327,-0.29340565307490074,-0.9824278436223246,-0.8780011899993369,79168,0,1,0,0,0,0,0,0,1,1,0,0,0,1
81,-0.6562128463566463,0,-0.4097488988231631,-0.2598715320181354,1.0502590241280048,-0.6865902916771252,43339,1,0,0,0,0,0,1,0,1,1,0,0,0,1
82,-0.6562128463566463,0,-0.5730335633018463,-0.43062556217135894,-0.9824278436223246,-0.5680690218771745,26525,1,0,0,0,0,0,1,0,1,1,0,0,0,1
83,0.28873365239692456,0,-0.007198886216384627,-0.2701540883184118,0.033915590252840085,-0.5030627882628272,84791,0,0,0,0,0,0,0,0,1,0,0,1,0,1
84,0.9186979848993051,0,-0.3544045843909034,-0.838051554414482,0.033915590252840085,-0.9285519717365796,49038,0,1,0,0,0,0,1,0,1,0,1,0,0,1
85,-1.1286860957334317,1,-0.47347400696572994,-0.6895662755747116,0.033915590252840085,1.0027102878657672,36777,0,0,0,1,0,0,0,0,1,1,0,0,0,1
86,0.13124256927132938,1,-0.6317476754368598,-0.6999673743437234,1.0502590241280048,0.19332758505520498,20479,0,0,0,0,0,1,0,0,1,1,0,0,0,1
87,0.76120690177371,0,1.2352950540750771,0.6820347787993469,0.033915590252840085,-0.7464898141391293,212735,0,0,0,0,0,1,1,0,1,1,0,0,0,-1
88,-0.18373959697986092,1,-0.550027653336936,-0.3370757089526395,-0.9824278436223246,-0.564995456725373,28894,0,0,1,0,0,0,1,0,1,0,0,1,0,1
89,-0.6562128463566463,0,1.108039062441399,0.990820432975226,0.033915590252840085,-0.9203472483910389,199631,1,0,0,0,0,0,0,1,0,1,0,0,0,1
90,1.3911712342760905,1,1.1949254602700403,1.479547202191704,1.0502590241280048,-0.8748852700166552,208578,0,1,0,0,0,0,1,1,0,1,0,0,0,1
91,1.3911712342760905,0,-0.6802747046030297,-0.5697597655966388,-0.9824278436223246,-0.11724491118514868,15482,0,1,0,0,0,0,1,0,1,1,0,0,0,1
92,-1.286177178859027,1,-0.23263543916084464,-0.42428822053081394,0.033915590252840085,-0.8172233320060277,61577,0,0,0,1,0,0,1,0,1,0,0,0,1,1
93,1.2336801511504953,1,-0.7038924222200249,-0.838051554414482,-0.9824278436223246,0.08855575249450157,13050,0,1,0,0,0,0,0,0,1,0,1,0,0,1
94,-0.8137039294822415,0,0.20178683874979006,-0.1669161108517381,0.033915590252840085,-0.7876037220960828,106311,0,0,1,0,0,0,0,0,1,0,0,1,0,1
95,-0.18373959697986092,1,-0.7473404767506321,-0.838051554414482,2.0666024580031697,0.32557392843323407,8576,0,0,1,0,0,0,0,0,1,0,1,0,0,1
96,0.28873365239692456,0,-0.3456353413776852,-0.6182273415426793,-0.9824278436223246,-0.3449658440734299,49941,0,0,0,0,0,0,0,0,1,1,0,0,0,1
97,1.3911712342760905,0,-0.13971836590450823,-0.14632052251723332,0.033915590252840085,-0.5833019235497103,71145,0,0,1,0,0,0,1,0,1,0,0,0,1,1
98,-0.8137039294822415,0,0.6435216747877264,0.1508907550399887,0.033915590252840085,-0.6907129032507099,151798,1,0,0,0,0,0,0,0,0,1,0,0,0,-1
99,1.706153400527281,0,0.12114476346544459,0.04078979042112325,-0.9824278436223246,-0.1634856739552111,98007,0,0,1,0,0,0,1,0,1,0,0,1,0,1
100,-0.18373959697986092,1,0.2114592263922766,0.4261094569344911,0.033915590252840085,-0.7740686295399624,107307,0,0,0,1,0,0,1,1,0,0,1,0,0,1
101,0.6037158186481149,1,-0.5131541032580994,-0.838051554414482,0.033915590252840085,-0.5500089530275506,32691,0,1,0,0,0,0,1,0,1,0,0,1,0,1
102,0.6037158186481149,1,-0.21614576625226822,-0.22098849193453618,-0.9824278436223246,-0.4811151911071179,63275,0,0,0,1,0,0,1,0,1,1,0,0,0,1
103,0.4462247355225197,0,-0.4288703157589623,-0.09696067021619081,-0.9824278436223246,-0.736900649627794,41370,0,0,1,0,0,0,0,0,1,0,0,0,1,1
104,1.5486623174016858,0,0.349009124553099,-0.010042805979429,0.033915590252840085,-0.5129235107583768,121471,0,0,0,1,0,0,1,0,1,0,0,0,1,1
105,0.6037158186481149,0,-0.8109976062651895,-0.838051554414482,0.033915590252840085,0.16949747158634623,2021,0,1,0,0,0,0,1,0,1,0,0,1,0,1
106,1.0761890680249002,1,-0.5093861450198617,-0.44852253963643346,-0.9824278436223246,-0.6013010908405224,33079,0,0,0,1,0,0,1,0,1,1,0,0,0,1
107,-0.9711950126078367,0,-0.10706920199482982,-0.690637818611335,-0.9824278436223246,-0.19034080554906915,74507,0,1,0,0,0,0,1,1,0,0,0,0,1,-1
108,1.0761890680249002,0,-0.0840632920299196,-0.21296569891797879,4.0992893257534995,3.2776335158534824,76876,0,0,1,0,0,0,1,0,1,0,0,1,0,1
109,1.2336801511504953,1,-0.5658763848957091,-0.4111256797252505,-0.9824278436223246,-0.20028845621969574,27262,0,1,0,0,0,0,1,0,1,0,0,1,0,1
110,0.6037158186481149,0,-0.515135194702946,-0.838051554414482,-0.9824278436223246,-0.8944858090799772,32487,1,0,0,0,0,0,1,0,1,0,1,0,0,1
111,-0.9711950126078367,0,-0.24133670354605338,-0.44763037605388395,1.0502590241280048,-0.6679825686809615,60681,0,1,0,0,0,0,0,0,1,0,0,0,0,1
112,1.3911712342760905,1,-0.13575618301481496,0.07021125870321218,-0.9824278436223246,1.835353624812163e-16,71553,0,1,0,0,0,0,1,0,1,0,1,0,0,1
113,1.3911712342760905,1,1.993315023775808,1.9393948502664464,3.0829458918783343,-0.781163484617232,290791,0,1,0,0,0,0,1,0,0,0,1,0,0,1
114,1.3911712342760905,0,0.9303623512898593,0.8097564377804528,0.033915590252840085,0.3490614137425274,181335,0,0,1,0,0,0,1,0,1,0,0,0,1,1
115,0.28873365239692456,0,-0.14621518049569646,-0.08368467870837522,-0.9824278436223246,-0.2848546125493956,70476,0,0,0,0,0,0,0,0,1,1,0,0,0,1
116,0.4462247355225197,0,-0.2426768536410967,-0.7017822807046117,-0.9824278436223246,-0.3490758249373736,60543,0,1,0,0,0,0,1,0,1,0,0,0,0,1
117,-0.18373959697986092,0,-0.1945285625452652,0.04809815104528135,-0.9824278436223246,0.21986147804924042,65501,0,0,1,0,0,0,1,0,1,0,1,0,0,1
118,-0.6562128463566463,0,-0.44343716461812877,0.016057138968814305,-0.9824278436223246,0.583097224623853,39870,1,0,0,0,0,0,0,0,1,1,0,0,0,1
119,0.13124256927132938,1,2.9112692827176136,2.3373887073583446,0.033915590252840085,-0.6612570465800351,385316,0,0,1,0,0,0,1,1,0,0,0,0,1,-1
120,-0.18373959697986092,1,-0.6758852274801342,-0.2742305452211277,-0.9824278436223246,2.5184470330709137,15934,0,0,0,0,0,1,1,0,1,1,0,0,0,1
121,0.9186979848993051,1,0.006416261850649617,-0.3225861756493844,2.0666024580031697,0.4816349940340246,86193,0,0,0,1,0,0,1,1,0,0,0,1,0,1
122,0.13124256927132938,0,-0.4718522311260761,-0.0944803661032983,0.033915590252840085,0.9097323193436593,36944,1,0,0,0,0,0,1,1,0,1,0,0,0,1
123,-0.8137039294822415,1,0.843291440042335,0.9289052926381839,0.033915590252840085,0.5047384720668486,172369,0,0,0,1,0,0,0,0,1,1,0,0,0,1
124,-0.34123068010545604,1,-0.5951945960329248,-0.838051554414482,-0.9824278436223246,-0.07746610520336547,24243,0,0,0,0,0,1,1,0,0,1,0,0,0,1
125,0.4462247355225197,0,0.8994223643129898,1.245768154486547,0.033915590252840085,-0.8081588620638337,178149,0,1,0,0,0,0,1,0,1,0,1,0,0,1
126,1.3911712342760905,1,2.011300226500592,1.5072748263381552,0.033915590252840085,-0.4832966020305428,292643,0,0,1,0,0,0,1,1,0,0,0,1,0,-1
127,-0.6562128463566463,0,1.2486868437929375,1.5292641159237186,-0.9824278436223246,-0.03570351726041956,214114,1,0,0,0,0,0,1,0,1,0,0,0,1,1
128,1.3911712342760905,0,-0.26379878448688804,-0.4465598534796965,-0.9824278436223246,0.5723422890695616,58368,0,1,0,0,0,0,1,0,1,1,0,0,0,1
129,-1.286177178859027,1,0.2703675631787457,0.24083329093351286,0.033915590252840085,-0.30740443192276107,113373,0,1,0,0,0,0,0,0,1,1,0,0,0,1
130,-1.286177178859027,1,0.271183306714859,0.37413054917134103,0.033915590252840085,-0.4735995598294797,113457,0,1,0,0,0,0,1,0,1,0,0,1,0,1
131,-0.6562128463566463,1,-0.05571620414998169,0.3579920008249245,1.0502590241280048,-0.8255626256145091,79795,1,0,0,0,0,0,1,0,1,1,0,0,0,1
132,-0.9711950126078367,0,0.9005391560588593,1.085704966504677,0.033915590252840085,0.05214001153422179,178264,1,0,0,0,0,0,1,1,0,0,0,1,0,1
133,-0.34123068010545604,1,0.6118145004376073,0.3225516700936022,0.033915590252840085,-0.48324746788088674,148533,0,0,0,1,0,0,0,0,1,0,0,0,1,1
134,1.863644483652876,1,0.019487580893608313,0.2259720582969576,-0.9824278436223246,-0.7487902108687089,87539,1,0,0,0,0,0,1,0,1,1,0,0,0,1
135,1.863644483652876,0,1.8100834875926395,1.579686209956719,0.033915590252840085,-0.3439441314880347,271923,0,1,0,0,0,0,0,0,1,0,1,0,0,1
136,-1.1286860957334317,0,-0.5337904724752519,-0.23163884575526608,0.033915590252840085,-0.3504451338833788,30566,0,0,1,0,0,0,0,1,0,0,0,1,0,1
137,0.76120690177371,1,-0.7828350318041343,-0.838051554414482,0.033915590252840085,-0.7297202233964002,4921,0,0,1,0,0,0,1,0,1,1,0,0,0,-1
138,-0.18373959697986092,0,-0.19216873303008022,-0.3397748674382581,-0.9824278436223246,-0.6469790391408827,65744,0,1,0,0,0,0,1,0,0,0,1,0,0,1
139,-0.8137039294822415,0,-0.15603323662677465,-0.03471843504348255,-0.9824278436223246,-0.7013208739730766,69465,1,0,0,0,0,0,1,0,1,0,0,0,0,1
140,-0.6562128463566463,0,-0.3402456072997936,-0.838051554414482,0.033915590252840085,1.0529061674503284,50496,1,0,0,0,0,0,1,0,1,0,0,0,1,1
141,1.863644483652876,1,3.8921523287310187,4.042498066144673,-0.9824278436223246,-0.8262119043469934,486321,0,0,1,0,0,0,0,1,0,0,0,1,0,1
142,-0.6562128463566463,0,1.7411822924887823,1.4490072078931784,0.033915590252840085,-0.8250694940777477,264828,1,0,0,0,0,0,1,1,0,0,0,0,1,1
143,1.3911712342760905,1,3.609934198933528,3.4751190211878358,-0.9824278436223246,-0.5474298934814654,457260,0,0,0,0,1,0,1,1,0,0,0,1,0,1
144,-1.1286860957334317,1,3.3916354019300594,3.07757681634283,-0.9824278436223246,-0.08336015068597451,434781,0,1,0,0,0,0,1,1,0,0,1,0,0,1
145,-0.18373959697986092,1,0.8491278908185744,0.9306474560169401,-0.9824278436223246,-0.4482287171722758,172970,0,0,1,0,0,0,1,1,0,0,0,0,0,1
146,1.863644483652876,1,2.418336828555994,2.4369360141215157,0.033915590252840085,0.45225637741723856,334557,0,1,0,0,0,0,0,0,0,1,0,0,0,1
147,-0.6562128463566463,0,-0.5609333675161653,-0.5411749282072889,-0.9824278436223246,-0.7562446387345803,27771,1,0,0,0,0,0,1,0,0,0,0,1,0,1
148,0.28873365239692456,0,-0.30999511783559125,0.2062201323648607,-0.9824278436223246,0.09154127091565771,53611,0,0,0,0,0,0,1,0,1,0,0,0,0,1
149,1.863644483652876,1,-0.3203278692930267,-0.7461679722102639,0.033915590252840085,0.7439295021235574,52547,0,0,0,0,1,0,1,0,0,0,0,0,1,-1
150,0.6037158186481149,1,-0.01885236530371779,0.11608259608497244,-0.9824278436223246,-0.549643265533945,83591,0,0,1,0,0,0,1,0,1,0,0,0,1,1
151,-0.18373959697986092,1,-0.21927278314070262,-0.3274181372987163,0.033915590252840085,-0.7224974559208671,62953,0,0,0,1,0,0,0,0,1,0,0,0,1,1
152,1.2336801511504953,0,1.8259904865468493,2.325220671848459,1.0502590241280048,-0.7437477340562321,273561,0,0,1,0,0,0,1,0,0,1,0,0,0,-1
153,-0.18373959697986092,1,-0.6070034548414225,-0.507227382009824,-0.9824278436223246,-0.9163829795891817,23027,0,0,0,0,0,1,1,0,1,0,1,0,0,1
154,-1.286177178859027,1,-0.32041527038618167,-0.31988019799312917,-0.9824278436223246,-0.7634222763261447,52538,0,0,0,1,0,0,0,0,0,1,0,0,0,1
155,-0.18373959697986092,0,-0.7280539688610956,-0.3674637848868241,-0.9824278436223246,-0.7488621342190654,10562,0,0,1,0,0,0,1,0,1,0,0,1,0,1
156,1.2336801511504953,1,1.7245275286264685,0.9451938596984052,-0.9824278436223246,-0.4915426071643943,263113,0,0,0,1,0,0,1,0,1,0,0,0,1,-1
157,-0.6562128463566463,0,0.04861156737936844,0.1348028554906367,4.0992893257534995,0.8067614108423083,90538,1,0,0,0,0,0,0,0,1,0,0,0,1,1
158,-0.6562128463566463,0,1.5761301836818535,1.648636395146178,1.0502590241280048,-0.8612158543936221,247832,1,0,0,0,0,0,1,0,0,1,0,0,0,1
159,0.76120690177371,0,-0.7457963907715603,-0.5831784812362057,-0.9824278436223246,0.9960425859747966,8735,0,0,0,0,0,1,0,0,1,1,0,0,0,1
160,1.2336801511504953,0,0.11599781020187244,0.2817637504233432,1.0502590241280048,-0.14199824731606556,97477,1,0,0,0,0,0,1,0,0,1,0,0,0,1
161,-0.6562128463566463,1,2.2990828925622844,2.5888967161104146,-0.9824278436223246,-0.874021808712044,322277,1,0,0,0,0,0,1,1,0,1,0,0,0,-1
162,-0.18373959697986092,0,3.569224711988444,3.1785565299148697,-0.9824278436223246,-0.46072403478496626,453068,0,1,0,0,0,0,1,1,0,0,0,1,0,1
163,0.4462247355225197,1,-0.16275340956713677,-0.06276434200326793,2.0666024580031697,0.24622648682037282,68773,0,1,0,0,0,0,1,0,1,1,0,0,0,1
164,1.3911712342760905,1,-0.6165204627627445,-0.4504933641259823,1.0502590241280048,-0.5360220125311009,22047,0,0,0,0,1,0,0,1,0,1,0,0,0,1
